latitude,longitude,Place_Name,Vaccine_Type,Phone,Website,Prescreening_Website,Address,City,Zip,County
39.494878,-84.328122,Kroger Pharmacy #01400441,Pfizer-BioNTech - Ages 12 years and older,(513) 217-2150,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,3420 TOWNE BLVD,MIDDLETOWN,45005,Warren County
39.162597,-84.275119,"CVS Pharmacy, Inc. #16732",Novavax - Ages 12 years and older,(513) 831-5167,https://www.cvs.com/store-locator/details-directions/016732,https://www.cvs.com/immunizations/covid-19-vaccine,100 RIVERS EDGE,MILFORD,45150,Clermont County
41.032509,-82.012826,"CVS Pharmacy, Inc. #03183",Pfizer-BioNTech - Ages 5 through 11 years,(330) 948-4413,https://www.cvs.com/store-locator/details-directions/003183,https://www.cvs.com/immunizations/covid-19-vaccine,116 AINSWORTH ST,LODI,44254,Medina County
39.325026,-84.636917,"CVS Pharmacy, Inc. #05433",Novavax - Ages 12 years and older,(513) 738-4666,https://www.cvs.com/store-locator/details-directions/005433,https://www.cvs.com/immunizations/covid-19-vaccine,3733 HAMILTON-CLEVES ROAD,HAMILTON,45013,Butler County
41.291922,-80.84859,Rite Aid #RA100713,Moderna - Ages 12 years and older,330-847-0016,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5001 MAHONING AVENUE,WARREN,44483-1407,Trumbull County
41.261683,-81.344448,"CVS Pharmacy, Inc. #04807",Pfizer-BioNTech - Ages 5 through 11 years,(330) 626-1866,https://www.cvs.com/store-locator/details-directions/004807,https://www.cvs.com/immunizations/covid-19-vaccine,9940 STATE ROUTE 43,STREETSBORO,44241,Portage County
40.165036,-83.01566,Walmart Inc #10-2725,Moderna - Ages 6 months through 11 years,7406571341,https://www.walmart.com/store/2725,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,8659 Columbus Pike,Lewis Center,43035-9699,Delaware County
41.461898,-81.477325,Rite Aid #RA103041,Pfizer-BioNTech - Ages 12 years and older,216-831-1616,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,28600 CHAGRIN BOULEVARD,BEACHWOOD,44122-4532,Cuyahoga County
41.083528,-81.569904,"CVS Pharmacy, Inc. #11372",Novavax - Ages 12 years and older,(330) 867-8780,https://www.cvs.com/store-locator/details-directions/011372,https://www.cvs.com/immunizations/covid-19-vaccine,1323 COPLEY RD.,AKRON,44320,Summit County
41.452903,-82.701622,"CVS Pharmacy, Inc. #02345",Moderna - Ages 12 years and older,(419) 625-2284,https://www.cvs.com/store-locator/details-directions/002345,https://www.cvs.com/immunizations/covid-19-vaccine,513 EAST MONROE STREET,SANDUSKY,44870,Erie County
39.430426,-84.597537,Meijer #135,Moderna - Ages 6 months through 11 years,513-896-2610,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,1560 Main Street,Hamilton,45013,Butler County
39.861497,-84.310753,Rite Aid #RA100794,Moderna - Ages 12 years and older,937-836-5204,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,900 UNION BLVD,ENGLEWOOD,45322-2221,Montgomery County
40.054131,-82.867512,Kroger Pharmacy #01600871,Moderna - Ages 12 years and older,(614) 418-1529,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1365 STONERIDGE DR,GAHANNA,43230,Franklin County
41.36627,-81.512667,Sams Club #10-6302,Moderna - Ages 6 months through 11 years,4402322582,https://www.samsclub.com/club/6302,https://www.samsclub.com/pharmacy/immunization?imzType=covid,23300 Broadway Ave,Oakwood Villiage,44146-6016,Cuyahoga County
40.75059,-81.373882,Rite Aid #RA102409,Moderna - Ages 12 years and older,330-484-3947,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,4042 CLEVELAND AVENUE SOUTH,CANTON,44707-1334,Stark County
41.110657,-83.206677,"CVS Pharmacy, Inc. #07997",Pfizer-BioNTech - Ages 5 through 11 years,(419) 455-9071,https://www.cvs.com/store-locator/details-directions/007997,https://www.cvs.com/immunizations/covid-19-vaccine,733 WEST MARKET STREET,TIFFIN,44883,Seneca County
41.384337,-83.322572,"CVS Pharmacy, Inc. #11049",Pfizer-BioNTech - Ages 12 years and older,(419) 637-7441,https://www.cvs.com/store-locator/details-directions/011049,https://www.cvs.com/immunizations/covid-19-vaccine,241 W. MADISON ST.,GIBSONBURG,43431,Sandusky County
41.367156,-82.10139,Rite Aid #RA104245,Pfizer-BioNTech - Ages 12 years and older,440-322-7780,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,142 BROAD STREET,ELYRIA,44035-5591,Lorain County
39.17078,-84.44954,"CVS Pharmacy, Inc. #06111",Pfizer-BioNTech - Ages 12 years and older,(513) 731-2600,https://www.cvs.com/store-locator/details-directions/006111,https://www.cvs.com/immunizations/covid-19-vaccine,5229 MONTGOMERY RD.,NORWOOD,45212,Hamilton County
40.476984,-82.541665,Rite Aid #RA103266,Moderna - Ages 12 years and older,740-694-5717,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,117 SOUTH MAIN STREET,FREDERICKTOWN,43019-1225,Knox County
39.221733,-83.607985,"CVS Pharmacy, Inc. #03446",Novavax - Ages 12 years and older,(937) 393-4218,https://www.cvs.com/store-locator/details-directions/003446,https://www.cvs.com/immunizations/covid-19-vaccine,1400 N. HIGH ST,HILLSBORO,45133,Highland County
40.097777,-83.122271,Kroger Pharmacy #01600350,Moderna - Ages 6 months through 11 years,(614) 889-0710,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,299 W BRIDGE ST,DUBLIN,43017,Franklin County
41.711467,-83.500647,Rite Aid #RA102339,Moderna - Ages 12 years and older,419-729-9934,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,5033 SUDER AVENUE,TOLEDO,43611-1458,Lucas County
39.888268,-84.046725,Rite Aid #RA101187,Moderna - Ages 12 years and older,937-849-1366,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,564 MCADAMS DRIVE,NEW CARLISLE,45344-2501,Clark County
41.462206,-82.009632,"CVS Pharmacy, Inc. #16666",Pfizer-BioNTech - Ages 12 years and older,(440) 937-4308,https://www.cvs.com/store-locator/details-directions/016666,https://www.cvs.com/immunizations/covid-19-vaccine,35830 DETROIT RD,AVON,44011,Lorain County
41.099702,-81.645278,"CVS Pharmacy, Inc. #03092",Novavax - Ages 12 years and older,(330) 666-4101,https://www.cvs.com/store-locator/details-directions/003092,https://www.cvs.com/immunizations/covid-19-vaccine,1410 CLEVELAND-MASSILLON RD,COPLEY,44321,Summit County
39.412382,-81.428757,Kroger Pharmacy #02900776,Moderna - Ages 6 months through 11 years,(740) 374-2523,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,40 ACME ST,MARIETTA,45750,Washington County
39.920234,-83.121221,Kroger Pharmacy #01600519,Pfizer-BioNTech - Ages 5 through 11 years,(614) 878-1664,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1585 GEORGESVILLE SQUARE DR,COLUMBUS,43228,Franklin County
39.250951,-84.2955,"CVS Pharmacy, Inc. #06085",Novavax - Ages 12 years and older,(513) 683-0400,https://www.cvs.com/store-locator/details-directions/006085,https://www.cvs.com/immunizations/covid-19-vaccine,10554 LOVELAND-MADERIA ROAD,LOVELAND,45140,Hamilton County
39.128468,-84.509274,Kroger Pharmacy #01400929,Moderna - Ages 6 months through 11 years,(513) 872-1520,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1 W CORRY STREET,CINCINNATI,45219,Hamilton County
41.112729,-83.208602,Kroger Pharmacy #01600594,Moderna - Ages 12 years and older,(419) 447-8304,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,790 W MARKET ST,TIFFIN,44883,Seneca County
40.889089,-84.578717,Walmart Inc #10-1333,Moderna - Ages 6 months through 11 years,4192385662,https://www.walmart.com/store/1333,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,301 Town Center Blvd,Van Wert,45891-9087,Van Wert County
41.675186,-81.315811,"CVS Pharmacy, Inc. #03326",Pfizer-BioNTech - Ages 5 through 11 years,(440) 255-9159,https://www.cvs.com/store-locator/details-directions/003326,https://www.cvs.com/immunizations/covid-19-vaccine,9040 MENTOR AVE,MENTOR,44060,Lake County
39.158416,-84.618936,"CVS Pharmacy, Inc. #06129",Moderna - Ages 6 months through 11 years,(513) 574-1770,https://www.cvs.com/store-locator/details-directions/006129,https://www.cvs.com/immunizations/covid-19-vaccine,4110 HARRISON AVE.,CHEVIOT,45211,Hamilton County
39.494878,-84.328122,Kroger Pharmacy #01400441,Moderna - Ages 12 years and older,(513) 217-2150,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,3420 TOWNE BLVD,MIDDLETOWN,45005,Warren County
39.942643,-83.830398,Meijer #66,Moderna - Ages 12 years and older,937-323-1298,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,1500 Hillcrest Ave,Springfield,45504,Clark County
39.358193,-84.280923,"CVS Pharmacy, Inc. #02840",Pfizer-BioNTech - Ages 5 through 11 years,(513) 398-7609,https://www.cvs.com/store-locator/details-directions/002840,https://www.cvs.com/immunizations/covid-19-vaccine,5525 PARKSIDE DR.,MASON,45040,Warren County
39.128726,-84.430827,"CVS Pharmacy, Inc. #06110",Novavax - Ages 12 years and older,(513) 321-2470,https://www.cvs.com/store-locator/details-directions/006110,https://www.cvs.com/immunizations/covid-19-vaccine,3195 LINWOOD AVE.,CINCINNATI,45208,Hamilton County
38.531378,-82.681535,"CVS Pharmacy, Inc. #03474",Pfizer-BioNTech - Ages 12 years and older,(740) 532-4354,https://www.cvs.com/store-locator/details-directions/003474,https://www.cvs.com/immunizations/covid-19-vaccine,320 JEFFERSON ST.,IRONTON,45638,Lawrence County
41.188609,-80.980761,Rite Aid #RA104280,Pfizer-BioNTech - Ages 12 years and older,330-872-4442,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,325 WEST BROAD STREET,NEWTON FALLS,44444-1712,Trumbull County
39.946432,-83.853477,"CVS Pharmacy, Inc. #03468",Novavax - Ages 12 years and older,(937) 323-9129,https://www.cvs.com/store-locator/details-directions/003468,https://www.cvs.com/immunizations/covid-19-vaccine,1493 UPPER VALLEY PIKE,SPRINGFIELD,45504,Clark County
41.273599,-82.842564,"CVS Pharmacy, Inc. #06177",Novavax - Ages 12 years and older,(419) 483-2455,https://www.cvs.com/store-locator/details-directions/006177,https://www.cvs.com/immunizations/covid-19-vaccine,201 WEST MAIN STREET,BELLEVUE,44811,Sandusky County
38.729508,-82.86031,Rite Aid #RA101897,Moderna - Ages 6 months through 11 years,740-574-5054,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,8130 OHIO RIVER ROAD,WHEELERSBURG,45694-1625,Scioto County
41.434112,-81.879542,"CVS Pharmacy, Inc. #03339",Pfizer-BioNTech - Ages 12 years and older,(440) 686-1586,https://www.cvs.com/store-locator/details-directions/003339,https://www.cvs.com/immunizations/covid-19-vaccine,23351 LORAIN ROAD,NORTH OLMSTED,44070,Cuyahoga County
40.062775,-83.044235,"CVS Pharmacy, Inc. #05918",Novavax - Ages 12 years and older,(614) 459-9521,https://www.cvs.com/store-locator/details-directions/005918,https://www.cvs.com/immunizations/covid-19-vaccine,933 BETHEL ROAD,COLUMBUS,43214,Franklin County
41.171751,-82.218002,Rite Aid #RA102590,Moderna - Ages 12 years and older,440-647-2121,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,267 NORTH MAIN STREET,WELLINGTON,44090-1045,Lorain County
40.032155,-82.451313,"CVS Pharmacy, Inc. #16383",Novavax - Ages 12 years and older,(740) 788-8588,https://www.cvs.com/store-locator/details-directions/016383,https://www.cvs.com/immunizations/covid-19-vaccine,270 AIRPORT PKWY,HEATH,43056,Licking County
41.430061,-82.207895,Walmart Inc #10-1839,Moderna - Ages 6 months through 11 years,4403244104,https://www.walmart.com/store/1839,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,4380 Leavitt Rd,Lorain,44053-2370,Lorain County
39.857593,-84.275941,Meijer #106,Moderna - Ages 12 years and older,937-836-7533,https://www.meijer.com/services/pharmacy.html,https://rx.meijer.com/appt/SV0001,9200 N Main Street,Englewood,45415,Montgomery County
41.36627,-81.512667,Sams Club #10-6302,Pfizer-BioNTech - Ages 12 years and older,4402322582,https://www.samsclub.com/club/6302,https://www.samsclub.com/pharmacy/immunization?imzType=covid,23300 Broadway Ave,Oakwood Villiage,44146-6016,Cuyahoga County
39.336238,-84.562355,Kroger Pharmacy #01400939,Moderna - Ages 12 years and older,(513) 829-2005,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,560 WESSEL DR,FAIRFIELD,45014,Butler County
40.823391,-81.501765,Rite Aid #RA102413,Moderna - Ages 12 years and older,330-833-3194,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,2110 WALES AVENUE NORTHEAST,MASSILLON,44646-2302,Stark County
39.31753,-84.316165,Kroger Pharmacy #01400448,Pfizer-BioNTech - Ages 12 years and older,(513) 229-5920,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,5100 TERRA FIRMA DR,MASON,45040,Warren County
40.058422,-82.972838,Kroger Pharmacy #01600593,Moderna - Ages 6 months through 11 years,(614) 405-9401,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,1745 MORSE RD,COLUMBUS,43229,Franklin County
41.47396,-84.569632,Rite Aid #RA102347,Pfizer-BioNTech - Ages 12 years and older,419-636-6142,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1221 WEST HIGH STREET,BRYAN,43506-1543,Williams County
41.488126,-81.769363,"CVS Pharmacy, Inc. #03329",Novavax - Ages 12 years and older,(216) 228-9296,https://www.cvs.com/store-locator/details-directions/003329,https://www.cvs.com/immunizations/covid-19-vaccine,11706 CLIFTON BOULEVARD,LAKEWOOD,44107,Cuyahoga County
40.374434,-80.704334,Kroger Pharmacy #01600963,Pfizer-BioNTech - Ages 5 through 11 years,(740) 264-5030,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,858 MAIN ST,WINTERSVILLE,43953,Jefferson County
41.132736,-81.466416,Rite Aid #RA104726,Moderna - Ages 12 years and older,330-922-4466,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1914 BAILEY ROAD,CUYAHOGA FALLS,44221-4312,Summit County
39.630666,-84.212289,Walmart Inc #10-1504,Moderna - Ages 6 months through 11 years,9374352222,https://www.walmart.com/store/1504,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,8800 Kingsridge Dr,Dayton,45458-1616,Montgomery County
41.084681,-81.442044,"CVS Pharmacy, Inc. #04333",Pfizer-BioNTech - Ages 12 years and older,(330) 630-9066,https://www.cvs.com/store-locator/details-directions/004333,https://www.cvs.com/immunizations/covid-19-vaccine,2091 EASTWOOD AVENUE,AKRON,44305,Summit County
40.89398,-83.890935,"CVS Pharmacy, Inc. #11213",Pfizer-BioNTech - Ages 12 years and older,(419) 369-4019,https://www.cvs.com/store-locator/details-directions/011213,https://www.cvs.com/immunizations/covid-19-vaccine,126 N. MAIN STREET,BLUFFTON,45817,Allen County
40.900987,-80.695711,Rite Aid #RA103181,Moderna - Ages 12 years and older,330-482-3854,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,14973 SOUTH AVENUE,COLUMBIANA,44408-9429,Mahoning County
39.877494,-83.937658,Rite Aid #RA102303,Moderna - Ages 6 months through 11 years,937-864-1603,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,101 WEST MAIN STREET,ENON,45323-1233,Clark County
41.500882,-81.537701,"CVS Pharmacy, Inc. #03347",Novavax - Ages 12 years and older,(216) 371-0877,https://www.cvs.com/store-locator/details-directions/003347,https://www.cvs.com/immunizations/covid-19-vaccine,13956 CEDAR RD.,UNIVERSITY HEIGHTS,44118,Cuyahoga County
39.291143,-84.393709,"CVS Pharmacy, Inc. #06082",Novavax - Ages 12 years and older,(513) 563-0717,https://www.cvs.com/store-locator/details-directions/006082,https://www.cvs.com/immunizations/covid-19-vaccine,4000 HAUCK RD.,SHARONVILLE,45241,Hamilton County
39.506821,-84.750599,Kroger Pharmacy #01400412,Moderna - Ages 12 years and older,(513) 523-7323,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,300 S LOCUST ST,OXFORD,45056,Butler County
41.285748,-81.098143,Rite Aid #RA101803,Pfizer-BioNTech - Ages 12 years and older,330-527-2828,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,10764 NORTH STREET,GARRETTSVILLE,44231-1016,Portage County
39.920892,-83.746806,Walmart Inc #10-3641,Moderna - Ages 6 months through 11 years,9373252111,https://www.walmart.com/store/3641,https://www.walmart.com/pharmacy/clinical-services/immunization/scheduled?imzType=covid,200 S Tuttle Rd,Springfield,45505-1556,Clark County
40.796791,-81.418058,Rite Aid #RA102389,Moderna - Ages 12 years and older,330-478-8129,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,3720 WEST TUSCARAWAS STREET,CANTON,44708-5619,Stark County
40.075741,-80.87263,Kroger Pharmacy #01600812,Moderna - Ages 12 years and older,(740) 695-7170,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,50789 VALLEY PLAZA DR,ST CLAIRSVILLE,43950,Belmont County
41.150309,-84.581581,Rite Aid #RA102372,Pfizer-BioNTech - Ages 12 years and older,419-399-5348,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,1000 NORTH WILLIAMS STREET,PAULDING,45879-1076,Paulding County
41.050583,-80.616324,Rite Aid #RA103147,Moderna - Ages 12 years and older,330-755-2421,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,4914 YOUNGSTOWN-POLAND ROAD,YOUNGSTOWN,44514-1152,Mahoning County
39.378893,-84.219138,"CVS Pharmacy, Inc. #17533",Pfizer-BioNTech - Ages 12 years and older,(513) 494-0701,https://www.cvs.com/store-locator/details-directions/017533,https://www.cvs.com/immunizations/covid-19-vaccine,400 CORWIN NIXON BLVD,SOUTH LEBANON,45065,Warren County
41.155987,-80.585721,"CVS Pharmacy, Inc. #03044",Novavax - Ages 12 years and older,(330) 534-3141,https://www.cvs.com/store-locator/details-directions/003044,https://www.cvs.com/immunizations/covid-19-vaccine,134 YOUNGSTOWN HUBBARD RD.,HUBBARD,44425,Trumbull County
41.580162,-83.887801,Rite Aid #RA102355,Moderna - Ages 12 years and older,419-825-1161,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,105 WEST AIRPORT HIGHWAY,SWANTON,43558-1410,Fulton County
41.565988,-83.654882,Rite Aid #RA106679,Moderna - Ages 6 months through 11 years,419-893-5533,https://www.riteaid.com,https://www.riteaid.com/pharmacy/scheduler,105 GOLDEN GATE PLAZA,MAUMEE,43537-2875,Lucas County
38.736547,-82.99484,Kroger Pharmacy #01600575,Pfizer-BioNTech - Ages 5 through 11 years,(740) 354-2262,www.krogerhealth.com,https://www.kroger.com/i/coronavirus-update/vaccine,811 GAY ST,PORTSMOUTH,45662,Scioto County
40.074244,-82.429316,"CVS Pharmacy, Inc. #02405",Moderna - Ages 6 months through 11 years,(740) 366-9082,https://www.cvs.com/store-locator/details-directions/002405,https://www.cvs.com/immunizations/covid-19-vaccine,955 N. 21ST STREET,NEWARK,43055,Licking County
39.910692,-82.778111,"CVS Pharmacy, Inc. #06185",Pfizer-BioNTech - Ages 12 years and older,(614) 866-7076,https://www.cvs.com/store-locator/details-directions/006185,https://www.cvs.com/immunizations/covid-19-vaccine,1100 HILL RD. N,PICKERINGTON,43147,Fairfield County
